Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Peru,World,Textiles and Clothing,Export,Export(US$ Mil),           1355.42,           1831.11,           1951.43,           2195.04,           2021.98,           1574.91,           1504.93,           2037.41,           1744.56,           1482.86,           1282.12,           1105.53,            837.76,            680.86,            669.69,            707.54,            578.23,            543.49,            605.01,            487.65,            464.96,            404.19,,            363.77,,,,
Peru,World,Transportation,Export,Export(US$ Mil),             71.41,            108.09,            100.17,             83.54,             73.98,             27.21,             28.92,             16.25,              8.99,             11.72,             10.85,             11.67,             12.87,             26.73,             13.52,              7.32,              6.09,             13.69,              3.75,              4.02,              5.36,              9.40,,              9.10,,,,
Peru,World,Vegetable,Export,Export(US$ Mil),           3855.23,           3943.59,           3296.16,           3462.28,           3611.27,           2444.17,           1909.24,           2081.72,           1515.04,           1397.16,           1048.61,            898.13,            609.44,            555.46,            505.72,            494.12,            525.56,            438.72,            631.72,            427.15,            476.48,            373.88,,            151.13,,,,
Peru,World,Wood,Export,Export(US$ Mil),            345.63,            409.00,            419.66,            430.86,            393.27,            353.00,            326.75,            413.37,            343.06,            317.19,            245.34,            200.19,            161.24,            166.61,            133.54,            115.34,             95.61,             65.85,             53.92,             30.52,             29.99,             25.66,,             20.95,,,,
Peru,World,All Products,Export,Exports (in US$ Mil),          33244.87,          38459.25,          42568.90,          46366.54,          46386.02,          35807.44,          26738.26,          31288.21,          28084.59,          23764.90,          17114.29,          12726.50,           9026.64,           7665.21,           6825.60,           6866.04,           5932.05,           5671.80,           6759.38,           5835.01,           5439.69,           4388.90,,           3359.37,,,,
Peru,World,Capital goods,Import,Import(US$ Mil),          11461.43,          12514.24,          13213.45,          13132.54,          11332.12,           8947.55,           6673.95,           8872.52,           5464.76,           4157.79,           3067.85,           2427.78,           2002.19,           1722.56,           1948.65,           2097.23,           2138.24,           2641.40,           2828.51,           2502.08,           2387.28,           1775.66,,           1178.32,,,,
Peru,World,Consumer goods,Import,Import(US$ Mil),          12070.03,          12849.95,          13137.33,          11586.18,           9847.34,           7616.91,           5312.72,           7267.72,           4501.49,           3627.98,           3171.66,           2822.63,           2521.34,           2269.43,           2210.47,           2249.37,           1973.16,           2356.94,           2450.46,           2353.30,           2258.66,           1638.21,,           1035.32,,,,
Peru,World,Intermediate goods,Import,Import(US$ Mil),           9926.63,          10518.10,          10425.36,          10824.84,          10080.94,           8272.94,           5893.08,           8154.97,           5490.57,           4216.11,           3477.68,           2823.12,           2262.91,           2179.81,           1908.95,           1847.47,           1700.94,           2047.86,           2055.12,           1904.75,           1929.76,           1503.64,,           1096.47,,,,
Peru,World,Raw materials,Import,Import(US$ Mil),           3862.85,           5487.49,           5739.00,           5849.46,           5945.65,           4577.02,           3593.98,           5221.67,           4012.79,           3067.80,           2573.04,           1861.05,           1488.08,           1198.27,           1135.67,           1098.13,            909.56,           1047.22,           1105.32,           1046.40,            857.27,            594.57,,            605.01,,,,
Peru,World,All Products,Import,Imports (in US$ Mil),          38104.61,          42193.57,          43321.71,          42162.93,          37891.04,          29965.75,          21813.51,          29952.80,          20368.28,          15311.56,          12501.83,          10101.03,           8414.05,           7493.00,           7315.91,           7415.02,           6822.84,           8220.26,           8558.28,           7947.17,           7584.04,           5626.27,,           3964.25,,,,
Peru,...,...,Development,"GNI per capita, Atlas method (current US$)",   6130.00,   6360.00,   6270.00,   5670.00,   4880.00,   4360.00,   3940.00,   3780.00,   3220.00,   2780.00,   2510.00,   2300.00,   2110.00,   1970.00,   1910.00,   1970.00,   2030.00,   2140.00,   2250.00,   2120.00,   1920.00,   1730.00,   1520.00,   1390.00,   1180.00,    880.00,    830.00,    850.00
Peru,...,...,Trade Indicator,HH Market concentration index,      0.09,      0.08,      0.09,      0.08,      0.08,      0.09,      0.09,      0.08,      0.08,      0.10,      0.13,      0.12,      0.12,      0.11,      0.11,      0.12,      0.14,      0.15,      0.09,      0.08,      0.08,      0.07,,      0.12,,,,
Peru,...,...,Trade Indicator,Index of export market penetration,      4.86,      5.00,      5.13,      5.11,      5.03,      4.92,      4.80,      4.75,      4.55,      4.41,      4.27,      4.06,      3.81,      3.65,      3.43,      3.39,      3.27,      3.19,      3.16,      3.10,      3.01,      3.02,,      2.88,,,,
Peru,...,...,Development,Trade (% of GDP),     45.01,     46.79,     49.78,     52.62,     55.99,     51.67,     48.11,     58.43,     55.69,     51.79,     47.36,     41.94,     37.62,     35.25,     35.06,     35.54,     33.21,     32.95,     33.47,     31.65,     30.93,     28.92,     28.50,     27.84,     26.41,     29.47,     22.54,     33.22
Peru,...,...,Development,Trade Balance (% of GDP),     -2.41,     -1.64,     -0.17,      2.28,      5.02,      3.98,      4.77,      1.02,      7.36,      9.29,      6.34,      3.89,      0.40,     -0.70,     -1.86,     -2.00,     -2.41,     -5.55,     -4.52,     -5.02,     -5.73,     -3.38,     -3.83,     -2.94,     -2.23,      1.92,      0.12,     -3.02
Peru,...,...,Development,Trade in services (% of GDP),      7.31,      6.62,      6.36,      5.98,      5.87,      6.32,      6.83,      7.47,      7.03,      6.43,      6.79,      6.76,      7.07,      6.67,      6.80,      6.85,      7.17,      7.04,      6.28,      6.04,      5.08,      5.40,      5.82,      5.99,      5.88,      7.35,      9.03,     13.00
Peru,Argentina,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,      4.63,      4.86,,,      5.28,      5.51,,,,      6.25,      7.92,      6.22,,,,,,,      5.32,,      6.47,,,,
Peru,Brazil,All Products,Export,Partner share(%)-Top 5 Export Partner,,      4.14,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,      5.08,      4.73,      5.37,      6.12,      6.44,      7.28,      7.70,      8.07,      9.23,     10.43,      8.23,      6.91,      6.53,      6.53,,,      4.42,      4.64,      4.38,      4.57,      5.63,      6.63,,      5.40,,,,
Peru,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.94,      6.63,      6.44,      7.44,      9.12,      9.30,      8.64,      6.23,      6.55,      6.78,      5.97,,,,,,,,,,,,,,,,,
Peru,Chile,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,      6.02,      6.60,      5.65,      4.57,,,,,,,,,,,,,,,
Peru,Chile,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      4.57,,,,,,,,      5.86,      5.33,,,,,,,,,,,,
Peru,China,All Products,Export,Partner share(%)-Top 5 Export Partner,     22.06,     18.27,     17.28,     16.92,     15.03,     15.18,     15.25,     11.94,     10.83,      9.55,     10.87,      9.78,      7.50,      7.80,      6.24,      6.45,,      4.11,      7.26,      7.19,      6.42,      6.49,,      7.50,,,,
