Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,      5.62,,,,,,,,,,,,
Kuwait,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      0.54,      0.42,,,,,,,,,,,,,,,,,,,
Kuwait,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,      9.42,      9.77,      9.89,,,     11.44,,     10.77,     11.32,     11.25,,     10.75,     11.62,     10.96,     10.61,     10.90,,,,,,,,,,,,
Kuwait,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,     88.81,     93.44,     94.19,,,     92.71,,     94.54,     94.43,     94.94,,     93.28,     91.90,     91.59,     92.36,     93.54,,,,,,,,,,,,
Kuwait,World,All Products,Trade Indicator,Country Growth (%),    -26.57,     -3.57,     -2.15,,,     14.35,,     21.03,      6.10,     15.89,,     16.06,     13.84,     -1.37,     -8.74,     23.55,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     25.14,     24.00,     16.30,,,      8.10,,     20.86,     21.02,     17.96,,      4.40,      4.40,     16.12,,,,,,,,,,,,,,
Kuwait,World,Animal,Export,Export Product share(%),      0.34,      0.18,      0.14,,,      0.11,,      0.05,      0.05,      0.05,,      0.09,      0.15,      0.11,      0.07,      0.08,,,,,,,,,,,,
Kuwait,World,Capital goods,Export,Export Product share(%),      1.60,      0.93,      0.65,,,      0.78,,      0.84,      1.01,      0.72,,      0.30,      0.41,      0.38,      0.28,      0.37,,,,,,,,,,,,
Kuwait,World,Chemicals,Export,Export Product share(%),      3.59,      2.22,      1.72,,,      1.61,,      1.70,      0.58,      0.65,,      0.80,      0.98,      0.79,      0.72,      0.69,,,,,,,,,,,,
Kuwait,World,Consumer goods,Export,Export Product share(%),     29.83,     26.60,     26.55,,,     35.59,,     29.97,     34.30,     30.65,,     35.75,     36.59,     39.11,     33.55,     36.32,,,,,,,,,,,,
Kuwait,World,Food Products,Export,Export Product share(%),      0.38,      0.21,      0.21,,,      0.20,,      0.10,      0.13,      0.12,,      0.23,      0.27,      0.29,      0.26,      0.16,,,,,,,,,,,,
Kuwait,World,Footwear,Export,Export Product share(%),      0.02,      0.01,      0.00,,,      0.00,,      0.00,      0.01,      0.01,,      0.01,      0.01,      0.01,      0.01,      0.01,,,,,,,,,,,,
Kuwait,World,Fuels,Export,Export Product share(%),     89.09,     93.47,     94.22,,,     92.75,,     94.60,     94.45,     94.89,,     93.23,     91.78,     91.52,     92.36,     93.50,,,,,,,,,,,,
Kuwait,World,Hides and Skins,Export,Export Product share(%),      0.01,      0.01,      0.01,,,      0.01,,      0.01,      0.01,      0.01,,      0.02,      0.04,      0.03,      0.02,      0.01,,,,,,,,,,,,
