Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Luxembourg,World,Wood,Export,Export Product share(%),      4.59,      4.79,      5.16,      5.12,      4.78,      5.33,      5.79,      4.94,      5.36,      5.35,      6.29,      5.70,      5.16,      4.52,      4.19,      4.33,      5.26,,,,,,,,,,,
Luxembourg,World,Capital goods,Import,Import Product share(%),     23.71,     22.47,     22.46,     22.91,     19.81,     19.20,     18.63,     19.82,     21.57,     20.23,     22.21,     20.76,     21.76,     26.36,     28.83,     27.95,     32.07,,,,,,,,,,,
Luxembourg,World,Consumer goods,Import,Import Product share(%),     43.23,     44.61,     43.61,     42.76,     41.88,     44.88,     46.60,     43.20,     41.32,     42.65,     43.71,     42.78,     43.21,     40.03,     37.46,     37.94,     38.68,,,,,,,,,,,
Luxembourg,World,Intermediate goods,Import,Import Product share(%),     18.21,     17.53,     17.78,     17.89,     20.69,     19.02,     18.52,     19.39,     19.41,     20.67,     19.62,     21.48,     21.33,     19.95,     19.74,     21.22,     21.45,,,,,,,,,,,
Luxembourg,World,Raw materials,Import,Import Product share(%),      9.49,      9.46,      9.59,     10.02,     11.25,     10.22,      8.40,     10.15,      9.99,     10.11,      8.65,      9.57,      8.11,      7.60,      7.22,      6.92,      6.95,,,,,,,,,,,
Luxembourg,World,All Products,Tariff,Maximum Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,All Products,Tariff,Simple Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,All Products,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,Capital goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,Consumer goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,Intermediate goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,Raw materials,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,All Products,Trade Indicator,World Growth (%),     -7.87,      0.13,      1.03,     -0.01,      9.18,     10.43,    -12.27,      7.47,      7.24,      7.53,      6.26,     10.47,      8.10,      2.06,     -1.85,      7.43,,,,,,,,,,,,
