Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,World,Intermediate goods,Export,Export Product share(%),     15.09,     13.67,     13.32,     16.09,     13.87,     14.04,     13.95,     16.85,     18.14,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Mach and Elec,Export,Export Product share(%),      2.21,      2.80,      3.49,      3.30,      3.53,      4.38,      4.17,      4.64,      4.05,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Metals,Export,Export Product share(%),     11.95,     11.87,     11.29,     13.73,     16.52,     14.53,     11.22,     15.86,     13.63,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Minerals,Export,Export Product share(%),      1.21,      1.40,      3.24,      2.38,      0.56,      2.00,      0.52,      1.72,      1.41,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Miscellaneous,Export,Export Product share(%),     11.63,     11.61,      9.91,      9.85,      9.36,      8.50,     11.70,      9.64,      9.97,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Plastic or Rubber,Export,Export Product share(%),      8.50,      7.91,      8.51,      8.19,      7.92,      8.02,      6.68,      8.31,      7.74,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Export,Export Product share(%),     16.74,     15.74,     20.70,     14.99,     15.39,     14.95,      8.22,     14.43,     13.09,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Stone and Glass,Export,Export Product share(%),     21.08,     23.17,     19.03,     19.75,     22.23,     21.10,     22.94,     18.43,     21.41,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Textiles and Clothing,Export,Export Product share(%),      1.37,      1.26,      1.65,      1.87,      1.80,      1.53,      1.83,      2.63,      3.45,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Transportation,Export,Export Product share(%),      1.20,      1.20,      1.01,      1.13,      0.83,      1.34,      1.58,      1.04,      1.36,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Vegetable,Export,Export Product share(%),     17.42,     14.60,     16.68,     12.71,     10.04,      9.95,      8.90,      9.86,     11.60,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Wood,Export,Export Product share(%),      4.96,      5.20,      5.32,      5.69,      5.68,      5.76,      6.96,      7.33,      6.12,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Import,Import Product share(%),     12.12,      9.61,      9.10,      9.77,     11.01,     10.98,     11.25,      9.25,      8.49,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Import,Import Product share(%),     48.33,     51.52,     51.40,     51.34,     52.69,     53.68,     52.27,     57.51,     59.94,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Import,Import Product share(%),     28.83,     29.31,     28.47,     28.28,     26.83,     25.77,     26.64,     25.65,     22.34,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Import,Import Product share(%),      9.88,      8.90,     10.31,      9.31,      8.51,      8.61,      6.96,      7.06,      8.44,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Maximum Rate (%),    212.00,    212.00,    212.00,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Simple Average (%),      2.48,      2.37,      2.27,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Weighted Average (%),      2.15,      3.33,      3.34,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Tariff,Weighted Average (%),      0.89,      1.46,      1.42,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Tariff,Weighted Average (%),      2.34,      3.80,      3.76,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Tariff,Weighted Average (%),      4.33,      5.34,      5.17,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Tariff,Weighted Average (%),      0.68,      0.69,      1.76,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Trade Indicator,World Growth (%),     -7.87,      0.13,      1.03,     -0.01,      9.18,     10.43,    -12.27,      7.47,      7.24,,,,,,,,,,,,,,,,,,,
