Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Ukraine,...,...,Development,Trade Balance (% of GDP),     -1.99,     -3.51,     -9.24,    -20.96,     -6.61,     -4.03,     -1.67,     -7.99,     -5.52,     -2.85,      0.84,      7.51,      2.57,      4.38,      1.63,      5.03,      5.46,     -2.27,     -3.06,     -2.55,     -3.08,     -3.17,     -0.31,      1.99,      2.17,     -1.08,     -0.07,
Ukraine,...,...,Development,Trade in services (% of GDP),     25.60,     20.41,     21.13,     20.87,     21.24,     22.82,     22.61,     19.72,     18.94,     19.85,     20.92,     23.92,     20.66,     21.35,     22.27,     24.73,     21.36,     16.84,     14.50,     15.02,      9.58,      8.61,,,,,,
Ukraine,Belarus,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      3.69,      3.17,      3.14,,,,,,,,,,,      5.81,      5.01,,,,,,,,
Ukraine,Belarus,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.53,      7.30,      4.68,      5.99,      5.10,      4.23,,,,,,,,,,      4.31,,,,,,,,,,,,
Ukraine,China,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.29,      4.96,      4.31,,,,      3.61,,,,,,      4.35,      3.72,,,      6.30,      5.83,      7.74,      5.33,,,,,,,,
Ukraine,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.05,      9.95,     10.27,      9.33,      7.59,      7.74,      6.02,      6.55,      5.46,      5.13,      5.01,,,,,,,,,,,,,,,,,
Ukraine,"Egypt, Arab Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,      5.45,      5.31,      4.30,      4.22,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      4.36,,,,,,,,,,,
Ukraine,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      2.83,      2.89,      3.56,      3.17,,,,,,,,,,,
Ukraine,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      3.34,      3.35,      3.75,      5.72,      6.17,      4.10,      4.15,      4.87,      4.66,      4.93,      3.81,      2.73,,,,,,,,
